Concurso,Motor,Jogos,Total de acertos,Media de acertos por jogo,Melhor acerto,Melhor jogo,Resultado real,Jogos com 2 acertos,Taxa 2 acertos (%),Jogos com 3 acertos,Taxa 3 acertos (%),Jogos com 4 acertos,Taxa 4 acertos (%),Jogos com 5 acertos,Taxa 5 acertos (%),Jogos com 6 acertos,Taxa 6 acertos (%)
2549,Aleatorio,100,59,0.59,3,01 - 10 - 30 - 45 - 48 - 50,01 - 06 - 10 - 30 - 33 - 35,9,9.0,2,2.0,0,0.0,0,0.0,0,0.0
2550,Motor Elite 7,100,70,0.7,3,04 - 10 - 21 - 33 - 52 - 59,04 - 05 - 10 - 34 - 58 - 59,11,11.0,4,4.0,0,0.0,0,0.0,0,0.0
2550,Aleatorio,100,63,0.63,3,05 - 18 - 29 - 34 - 45 - 59,04 - 05 - 10 - 34 - 58 - 59,10,10.0,1,1.0,0,0.0,0,0.0,0,0.0
2551,Motor Elite 7,100,52,0.52,2,01 - 03 - 30 - 44 - 48 - 59,01 - 25 - 29 - 43 - 46 - 48,7,7.0,0,0.0,0,0.0,0,0.0,0,0.0
2551,Aleatorio,100,67,0.67,3,09 - 25 - 29 - 32 - 33 - 46,01 - 25 - 29 - 43 - 46 - 48,12,12.0,1,1.0,0,0.0,0,0.0,0,0.0
2552,Motor Elite 7,100,74,0.74,3,05 - 17 - 24 - 38 - 48 - 49,05 - 24 - 25 - 33 - 38 - 41,14,14.0,2,2.0,0,0.0,0,0.0,0,0.0
2552,Aleatorio,100,61,0.61,3,09 - 25 - 38 - 40 - 41 - 60,05 - 24 - 25 - 33 - 38 - 41,8,8.0,1,1.0,0,0.0,0,0.0,0,0.0
2553,Motor Elite 7,100,52,0.52,2,05 - 15 - 22 - 24 - 48 - 53,13 - 15 - 53 - 54 - 55 - 58,6,6.0,0,0.0,0,0.0,0,0.0,0,0.0
2553,Aleatorio,100,45,0.45,2,01 - 09 - 23 - 35 - 53 - 55,13 - 15 - 53 - 54 - 55 - 58,8,8.0,0,0.0,0,0.0,0,0.0,0,0.0
2554,Motor Elite 7,100,66,0.66,2,05 - 15 - 25 - 38 - 44 - 53,19 - 25 - 43 - 44 - 48 - 49,12,12.0,0,0.0,0,0.0,0,0.0,0,0.0
2554,Aleatorio,100,64,0.64,2,03 - 10 - 25 - 29 - 49 - 50,19 - 25 - 43 - 44 - 48 - 49,10,10.0,0,0.0,0,0.0,0,0.0,0,0.0
2555,Motor Elite 7,100,66,0.66,3,06 - 20 - 23 - 33 - 53 - 58,03 - 20 - 45 - 52 - 53 - 58,7,7.0,5,5.0,0,0.0,0,0.0,0,0.0
2555,Aleatorio,100,65,0.65,2,17 - 38 - 39 - 41 - 45 - 53,03 - 20 - 45 - 52 - 53 - 58,9,9.0,0,0.0,0,0.0,0,0.0,0,0.0
2556,Motor Elite 7,100,65,0.65,2,10 - 19 - 20 - 34 - 41 - 53,02 - 06 - 10 - 14 - 34 - 56,14,14.0,0,0.0,0,0.0,0,0.0,0,0.0
2556,Aleatorio,100,61,0.61,2,05 - 07 - 10 - 23 - 28 - 56,02 - 06 - 10 - 14 - 34 - 56,11,11.0,0,0.0,0,0.0,0,0.0,0,0.0
2557,Motor Elite 7,100,56,0.56,2,02 - 10 - 25 - 33 - 48 - 52,03 - 13 - 16 - 25 - 27 - 33,11,11.0,0,0.0,0,0.0,0,0.0,0,0.0
2557,Aleatorio,100,59,0.59,3,09 - 13 - 17 - 25 - 33 - 52,03 - 13 - 16 - 25 - 27 - 33,9,9.0,1,1.0,0,0.0,0,0.0,0,0.0
2558,Motor Elite 7,100,74,0.74,2,10 - 11 - 25 - 32 - 45 - 59,02 - 10 - 18 - 25 - 34 - 44,12,12.0,0,0.0,0,0.0,0,0.0,0,0.0
2558,Aleatorio,100,52,0.52,2,03 - 10 - 14 - 44 - 45 - 47,02 - 10 - 18 - 25 - 34 - 44,5,5.0,0,0.0,0,0.0,0,0.0,0,0.0
2559,Motor Elite 7,100,51,0.51,3,12 - 21 - 30 - 35 - 36 - 47,09 - 12 - 20 - 30 - 32 - 35,8,8.0,2,2.0,0,0.0,0,0.0,0,0.0
2559,Aleatorio,100,54,0.54,3,17 - 20 - 31 - 32 - 35 - 37,09 - 12 - 20 - 30 - 32 - 35,6,6.0,3,3.0,0,0.0,0,0.0,0,0.0
2560,Motor Elite 7,100,74,0.74,3,04 - 17 - 46 - 48 - 55 - 56,04 - 05 - 17 - 20 - 48 - 52,11,11.0,1,1.0,0,0.0,0,0.0,0,0.0
2560,Aleatorio,100,56,0.56,3,04 - 05 - 14 - 17 - 38 - 55,04 - 05 - 17 - 20 - 48 - 52,6,6.0,1,1.0,0,0.0,0,0.0,0,0.0
2561,Motor Elite 7,100,65,0.65,3,04 - 08 - 22 - 37 - 45 - 51,19 - 22 - 37 - 44 - 51 - 56,11,11.0,1,1.0,0,0.0,0,0.0,0,0.0
2561,Aleatorio,100,55,0.55,2,13 - 19 - 25 - 38 - 47 - 51,19 - 22 - 37 - 44 - 51 - 56,11,11.0,0,0.0,0,0.0,0,0.0,0,0.0
2562,Motor Elite 7,100,69,0.69,3,12 - 21 - 24 - 37 - 44 - 51,06 - 12 - 32 - 44 - 51 - 57,10,10.0,3,3.0,0,0.0,0,0.0,0,0.0
2562,Aleatorio,100,58,0.58,3,12 - 17 - 34 - 51 - 53 - 57,06 - 12 - 32 - 44 - 51 - 57,8,8.0,1,1.0,0,0.0,0,0.0,0,0.0
2563,Motor Elite 7,100,67,0.67,4,05 - 09 - 30 - 38 - 49 - 57,05 - 09 - 14 - 30 - 38 - 50,10,10.0,1,1.0,1,1.0,0,0.0,0,0.0
2563,Aleatorio,100,72,0.72,4,05 - 09 - 10 - 28 - 30 - 50,05 - 09 - 14 - 30 - 38 - 50,11,11.0,1,1.0,1,1.0,0,0.0,0,0.0
2564,Motor Elite 7,100,56,0.56,2,09 - 14 - 22 - 32 - 44 - 59,07 - 08 - 14 - 19 - 32 - 45,11,11.0,0,0.0,0,0.0,0,0.0,0,0.0
2564,Aleatorio,100,64,0.64,2,07 - 17 - 24 - 32 - 39 - 48,07 - 08 - 14 - 19 - 32 - 45,10,10.0,0,0.0,0,0.0,0,0.0,0,0.0
2565,Motor Elite 7,100,44,0.44,3,09 - 12 - 25 - 36 - 41 - 46,09 - 13 - 25 - 39 - 46 - 54,3,3.0,1,1.0,0,0.0,0,0.0,0,0.0
2565,Aleatorio,100,57,0.57,3,15 - 25 - 26 - 32 - 46 - 54,09 - 13 - 25 - 39 - 46 - 54,8,8.0,2,2.0,0,0.0,0,0.0,0,0.0
2566,Motor Elite 7,100,69,0.69,2,10 - 13 - 22 - 32 - 53 - 57,11 - 23 - 45 - 53 - 57 - 59,10,10.0,0,0.0,0,0.0,0,0.0,0,0.0
2566,Aleatorio,100,59,0.59,4,11 - 18 - 23 - 42 - 53 - 59,11 - 23 - 45 - 53 - 57 - 59,11,11.0,0,0.0,1,1.0,0,0.0,0,0.0
2567,Motor Elite 7,100,53,0.53,3,01 - 19 - 30 - 33 - 50 - 60,10 - 11 - 19 - 33 - 58 - 60,10,10.0,1,1.0,0,0.0,0,0.0,0,0.0
2567,Aleatorio,100,52,0.52,3,11 - 15 - 19 - 45 - 51 - 60,10 - 11 - 19 - 33 - 58 - 60,7,7.0,1,1.0,0,0.0,0,0.0,0,0.0
2568,Motor Elite 7,100,45,0.45,2,10 - 22 - 23 - 33 - 38 - 53,16 - 22 - 29 - 35 - 38 - 49,4,4.0,0,0.0,0,0.0,0,0.0,0,0.0
2568,Aleatorio,100,68,0.68,3,01 - 11 - 22 - 29 - 35 - 52,16 - 22 - 29 - 35 - 38 - 49,7,7.0,1,1.0,0,0.0,0,0.0,0,0.0
2569,Motor Elite 7,100,41,0.41,2,06 - 09 - 20 - 25 - 43 - 51,06 - 07 - 25 - 28 - 31 - 52,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0
2569,Aleatorio,100,66,0.66,3,02 - 07 - 20 - 31 - 34 - 52,06 - 07 - 25 - 28 - 31 - 52,10,10.0,1,1.0,0,0.0,0,0.0,0,0.0
2570,Motor Elite 7,100,24,0.24,3,08 - 27 - 30 - 32 - 47 - 52,08 - 18 - 26 - 27 - 47 - 50,3,3.0,2,2.0,0,0.0,0,0.0,0,0.0
2570,Aleatorio,100,55,0.55,2,08 - 18 - 29 - 40 - 44 - 57,08 - 18 - 26 - 27 - 47 - 50,7,7.0,0,0.0,0,0.0,0,0.0,0,0.0
2571,Motor Elite 7,100,83,0.83,3,09 - 10 - 18 - 33 - 52 - 59,09 - 18 - 33 - 38 - 41 - 51,15,15.0,3,3.0,0,0.0,0,0.0,0,0.0
2571,Aleatorio,100,56,0.56,3,38 - 41 - 44 - 47 - 51 - 55,09 - 18 - 33 - 38 - 41 - 51,7,7.0,1,1.0,0,0.0,0,0.0,0,0.0
2572,Motor Elite 7,100,31,0.31,2,03 - 22 - 30 - 36 - 48 - 59,03 - 07 - 15 - 22 - 24 - 50,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0
2572,Aleatorio,100,58,0.58,3,01 - 07 - 20 - 24 - 49 - 50,03 - 07 - 15 - 22 - 24 - 50,7,7.0,1,1.0,0,0.0,0,0.0,0,0.0
2573,Motor Elite 7,100,59,0.59,3,06 - 12 - 32 - 36 - 49 - 55,06 - 26 - 32 - 35 - 37 - 49,11,11.0,1,1.0,0,0.0,0,0.0,0,0.0
2573,Aleatorio,100,63,0.63,3,22 - 26 - 27 - 35 - 39 - 49,06 - 26 - 32 - 35 - 37 - 49,10,10.0,1,1.0,0,0.0,0,0.0,0,0.0
2574,Motor Elite 7,100,66,0.66,3,04 - 17 - 33 - 34 - 44 - 48,12 - 17 - 43 - 44 - 48 - 60,9,9.0,2,2.0,0,0.0,0,0.0,0,0.0
2574,Aleatorio,100,57,0.57,2,34 - 39 - 48 - 52 - 58 - 60,12 - 17 - 43 - 44 - 48 - 60,8,8.0,0,0.0,0,0.0,0,0.0,0,0.0
2575,Motor Elite 7,100,45,0.45,2,04 - 14 - 23 - 27 - 48 - 60,04 - 12 - 14 - 41 - 46 - 53,6,6.0,0,0.0,0,0.0,0,0.0,0,0.0
2575,Aleatorio,100,48,0.48,3,08 - 22 - 41 - 45 - 46 - 53,04 - 12 - 14 - 41 - 46 - 53,2,2.0,1,1.0,0,0.0,0,0.0,0,0.0
2576,Motor Elite 7,100,72,0.72,3,05 - 23 - 33 - 38 - 42 - 43,29 - 32 - 33 - 35 - 38 - 43,13,13.0,2,2.0,0,0.0,0,0.0,0,0.0
2576,Aleatorio,100,65,0.65,3,20 - 29 - 35 - 38 - 39 - 58,29 - 32 - 33 - 35 - 38 - 43,11,11.0,1,1.0,0,0.0,0,0.0,0,0.0
2577,Motor Elite 7,100,69,0.69,2,01 - 11 - 22 - 38 - 44 - 59,12 - 18 - 22 - 31 - 44 - 50,15,15.0,0,0.0,0,0.0,0,0.0,0,0.0
2577,Aleatorio,100,60,0.6,3,06 - 12 - 16 - 18 - 44 - 51,12 - 18 - 22 - 31 - 44 - 50,7,7.0,1,1.0,0,0.0,0,0.0,0,0.0
2578,Motor Elite 7,100,46,0.46,1,03 - 17 - 22 - 43 - 50 - 53,37 - 39 - 47 - 50 - 59 - 60,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2578,Aleatorio,100,69,0.69,4,20 - 39 - 49 - 50 - 59 - 60,37 - 39 - 47 - 50 - 59 - 60,12,12.0,0,0.0,1,1.0,0,0.0,0,0.0
2579,Motor Elite 7,100,77,0.77,3,05 - 10 - 30 - 41 - 44 - 53,05 - 10 - 26 - 35 - 38 - 44,14,14.0,2,2.0,0,0.0,0,0.0,0,0.0
2579,Aleatorio,100,63,0.63,3,05 - 14 - 29 - 38 - 43 - 44,05 - 10 - 26 - 35 - 38 - 44,10,10.0,1,1.0,0,0.0,0,0.0,0,0.0
2580,Motor Elite 7,100,43,0.43,2,04 - 10 - 19 - 37 - 43 - 60,03 - 04 - 13 - 29 - 36 - 43,8,8.0,0,0.0,0,0.0,0,0.0,0,0.0
2580,Aleatorio,100,59,0.59,2,01 - 03 - 13 - 19 - 31 - 38,03 - 04 - 13 - 29 - 36 - 43,11,11.0,0,0.0,0,0.0,0,0.0,0,0.0
2581,Motor Elite 7,100,57,0.57,3,07 - 17 - 18 - 39 - 43 - 60,14 - 17 - 32 - 36 - 39 - 60,9,9.0,2,2.0,0,0.0,0,0.0,0,0.0
2581,Aleatorio,100,68,0.68,2,14 - 20 - 24 - 56 - 59 - 60,14 - 17 - 32 - 36 - 39 - 60,13,13.0,0,0.0,0,0.0,0,0.0,0,0.0
2582,Motor Elite 7,100,56,0.56,2,10 - 19 - 25 - 29 - 44 - 60,10 - 14 - 17 - 19 - 21 - 34,8,8.0,0,0.0,0,0.0,0,0.0,0,0.0
2582,Aleatorio,100,61,0.61,4,14 - 19 - 21 - 26 - 34 - 39,10 - 14 - 17 - 19 - 21 - 34,8,8.0,2,2.0,1,1.0,0,0.0,0,0.0
2583,Motor Elite 7,100,52,0.52,3,10 - 17 - 18 - 30 - 52 - 59,02 - 20 - 27 - 30 - 52 - 59,8,8.0,1,1.0,0,0.0,0,0.0,0,0.0
2583,Aleatorio,100,47,0.47,2,17 - 22 - 27 - 51 - 52 - 54,02 - 20 - 27 - 30 - 52 - 59,7,7.0,0,0.0,0,0.0,0,0.0,0,0.0
2584,Motor Elite 7,100,57,0.57,3,12 - 18 - 35 - 36 - 46 - 53,01 - 05 - 12 - 36 - 53 - 55,7,7.0,1,1.0,0,0.0,0,0.0,0,0.0
2584,Aleatorio,100,51,0.51,3,05 - 12 - 35 - 39 - 44 - 55,01 - 05 - 12 - 36 - 53 - 55,8,8.0,1,1.0,0,0.0,0,0.0,0,0.0
2585,Motor Elite 7,100,80,0.8,3,05 - 14 - 34 - 38 - 48 - 59,14 - 26 - 34 - 36 - 43 - 59,14,14.0,2,2.0,0,0.0,0,0.0,0,0.0
2585,Aleatorio,100,53,0.53,2,06 - 14 - 18 - 37 - 43 - 47,14 - 26 - 34 - 36 - 43 - 59,10,10.0,0,0.0,0,0.0,0,0.0,0,0.0
2586,Motor Elite 7,100,81,0.81,3,05 - 10 - 20 - 34 - 41 - 53,10 - 18 - 41 - 49 - 53 - 59,15,15.0,2,2.0,0,0.0,0,0.0,0,0.0
2586,Aleatorio,100,72,0.72,2,17 - 18 - 39 - 40 - 53 - 54,10 - 18 - 41 - 49 - 53 - 59,18,18.0,0,0.0,0,0.0,0,0.0,0,0.0
2587,Motor Elite 7,100,71,0.71,2,03 - 10 - 18 - 37 - 50 - 60,05 - 10 - 11 - 22 - 23 - 37,16,16.0,0,0.0,0,0.0,0,0.0,0,0.0
2587,Aleatorio,100,66,0.66,3,10 - 11 - 22 - 24 - 28 - 45,05 - 10 - 11 - 22 - 23 - 37,10,10.0,2,2.0,0,0.0,0,0.0,0,0.0
2588,Motor Elite 7,100,46,0.46,3,09 - 13 - 17 - 38 - 57 - 60,09 - 13 - 22 - 31 - 57 - 58,5,5.0,1,1.0,0,0.0,0,0.0,0,0.0
2588,Aleatorio,100,66,0.66,2,26 - 31 - 42 - 46 - 55 - 57,09 - 13 - 22 - 31 - 57 - 58,14,14.0,0,0.0,0,0.0,0,0.0,0,0.0
2589,Motor Elite 7,100,61,0.61,2,17 - 22 - 25 - 26 - 32 - 53,01 - 15 - 16 - 25 - 32 - 36,6,6.0,0,0.0,0,0.0,0,0.0,0,0.0
2589,Aleatorio,100,52,0.52,3,01 - 05 - 06 - 16 - 32 - 54,01 - 15 - 16 - 25 - 32 - 36,9,9.0,1,1.0,0,0.0,0,0.0,0,0.0
2590,Motor Elite 7,100,60,0.6,3,18 - 30 - 33 - 36 - 43 - 48,02 - 12 - 28 - 36 - 43 - 48,6,6.0,2,2.0,0,0.0,0,0.0,0,0.0
2590,Aleatorio,100,67,0.67,3,34 - 36 - 41 - 43 - 48 - 50,02 - 12 - 28 - 36 - 43 - 48,16,16.0,1,1.0,0,0.0,0,0.0,0,0.0
2591,Motor Elite 7,100,49,0.49,3,11 - 21 - 27 - 28 - 34 - 54,10 - 11 - 21 - 23 - 28 - 30,6,6.0,1,1.0,0,0.0,0,0.0,0,0.0
2591,Aleatorio,100,49,0.49,3,10 - 11 - 14 - 16 - 23 - 32,10 - 11 - 21 - 23 - 28 - 30,6,6.0,1,1.0,0,0.0,0,0.0,0,0.0
2592,Motor Elite 7,100,56,0.56,3,05 - 10 - 17 - 28 - 34 - 60,15 - 17 - 28 - 34 - 35 - 51,8,8.0,1,1.0,0,0.0,0,0.0,0,0.0
2592,Aleatorio,100,64,0.64,2,08 - 16 - 28 - 33 - 34 - 37,15 - 17 - 28 - 34 - 35 - 51,15,15.0,0,0.0,0,0.0,0,0.0,0,0.0
2593,Motor Elite 7,100,102,1.02,3,10 - 14 - 25 - 28 - 35 - 50,10 - 14 - 17 - 25 - 32 - 39,19,19.0,6,6.0,0,0.0,0,0.0,0,0.0
2593,Aleatorio,100,53,0.53,2,10 - 17 - 36 - 47 - 52 - 55,10 - 14 - 17 - 25 - 32 - 39,5,5.0,0,0.0,0,0.0,0,0.0,0,0.0
2594,Motor Elite 7,100,48,0.48,2,05 - 19 - 26 - 35 - 36 - 60,07 - 26 - 32 - 35 - 49 - 55,7,7.0,0,0.0,0,0.0,0,0.0,0,0.0
2594,Aleatorio,100,59,0.59,2,07 - 10 - 26 - 29 - 31 - 48,07 - 26 - 32 - 35 - 49 - 55,11,11.0,0,0.0,0,0.0,0,0.0,0,0.0
2595,Motor Elite 7,100,65,0.65,3,05 - 13 - 26 - 39 - 43 - 50,01 - 13 - 34 - 39 - 50 - 52,9,9.0,3,3.0,0,0.0,0,0.0,0,0.0
2595,Aleatorio,100,51,0.51,3,01 - 25 - 32 - 34 - 39 - 54,01 - 13 - 34 - 39 - 50 - 52,5,5.0,1,1.0,0,0.0,0,0.0,0,0.0
2596,Motor Elite 7,100,55,0.55,2,12 - 22 - 34 - 39 - 45 - 57,34 - 35 - 39 - 47 - 51 - 56,6,6.0,0,0.0,0,0.0,0,0.0,0,0.0
2596,Aleatorio,100,54,0.54,2,04 - 20 - 34 - 39 - 52 - 53,34 - 35 - 39 - 47 - 51 - 56,5,5.0,0,0.0,0,0.0,0,0.0,0,0.0
2597,Motor Elite 7,100,75,0.75,3,10 - 14 - 26 - 33 - 56 - 59,14 - 26 - 34 - 54 - 56 - 58,16,16.0,1,1.0,0,0.0,0,0.0,0,0.0
2597,Aleatorio,100,53,0.53,2,01 - 14 - 26 - 31 - 44 - 48,14 - 26 - 34 - 54 - 56 - 58,9,9.0,0,0.0,0,0.0,0,0.0,0,0.0
2598,Motor Elite 7,100,54,0.54,2,10 - 13 - 14 - 32 - 51 - 60,07 - 14 - 24 - 53 - 58 - 60,8,8.0,0,0.0,0,0.0,0,0.0,0,0.0
2598,Aleatorio,100,50,0.5,3,01 - 14 - 19 - 24 - 47 - 58,07 - 14 - 24 - 53 - 58 - 60,7,7.0,1,1.0,0,0.0,0,0.0,0,0.0
2599,Motor Elite 7,100,67,0.67,3,01 - 22 - 26 - 34 - 43 - 60,23 - 28 - 34 - 43 - 47 - 60,11,11.0,2,2.0,0,0.0,0,0.0,0,0.0
2599,Aleatorio,100,55,0.55,2,16 - 23 - 28 - 33 - 45 - 51,23 - 28 - 34 - 43 - 47 - 60,6,6.0,0,0.0,0,0.0,0,0.0,0,0.0
2600,Motor Elite 7,100,42,0.42,2,08 - 11 - 17 - 37 - 54 - 60,04 - 18 - 37 - 38 - 46 - 60,7,7.0,0,0.0,0,0.0,0,0.0,0,0.0
2600,Aleatorio,100,45,0.45,3,06 - 18 - 38 - 44 - 46 - 49,04 - 18 - 37 - 38 - 46 - 60,4,4.0,1,1.0,0,0.0,0,0.0,0,0.0
2601,Motor Elite 7,100,59,0.59,3,03 - 13 - 34 - 36 - 38 - 44,03 - 08 - 34 - 40 - 44 - 55,9,9.0,1,1.0,0,0.0,0,0.0,0,0.0
2601,Aleatorio,100,53,0.53,3,07 - 11 - 40 - 44 - 52 - 55,03 - 08 - 34 - 40 - 44 - 55,7,7.0,1,1.0,0,0.0,0,0.0,0,0.0
2602,Motor Elite 7,100,62,0.62,2,03 - 14 - 32 - 37 - 41 - 58,11 - 14 - 16 - 30 - 32 - 46,6,6.0,0,0.0,0,0.0,0,0.0,0,0.0
2602,Aleatorio,100,42,0.42,2,03 - 28 - 30 - 39 - 46 - 53,11 - 14 - 16 - 30 - 32 - 46,4,4.0,0,0.0,0,0.0,0,0.0,0,0.0
2603,Motor Elite 7,100,65,0.65,3,03 - 10 - 23 - 43 - 52 - 56,03 - 07 - 13 - 29 - 52 - 56,12,12.0,2,2.0,0,0.0,0,0.0,0,0.0
2603,Aleatorio,100,54,0.54,2,01 - 07 - 37 - 41 - 49 - 56,03 - 07 - 13 - 29 - 52 - 56,7,7.0,0,0.0,0,0.0,0,0.0,0,0.0
2604,Motor Elite 7,100,48,0.48,4,07 - 08 - 16 - 17 - 46 - 57,16 - 17 - 19 - 22 - 46 - 57,9,9.0,0,0.0,1,1.0,0,0.0,0,0.0
2604,Aleatorio,100,56,0.56,2,11 - 17 - 34 - 47 - 55 - 57,16 - 17 - 19 - 22 - 46 - 57,10,10.0,0,0.0,0,0.0,0,0.0,0,0.0
2605,Motor Elite 7,100,74,0.74,3,05 - 11 - 13 - 44 - 46 - 51,05 - 11 - 26 - 35 - 46 - 54,14,14.0,2,2.0,0,0.0,0,0.0,0,0.0
2605,Aleatorio,100,59,0.59,2,17 - 24 - 29 - 34 - 35 - 54,05 - 11 - 26 - 35 - 46 - 54,11,11.0,0,0.0,0,0.0,0,0.0,0,0.0
2606,Motor Elite 7,100,63,0.63,2,02 - 05 - 34 - 38 - 49 - 51,02 - 10 - 16 - 32 - 45 - 49,8,8.0,0,0.0,0,0.0,0,0.0,0,0.0
2606,Aleatorio,100,45,0.45,2,07 - 12 - 16 - 33 - 45 - 51,02 - 10 - 16 - 32 - 45 - 49,4,4.0,0,0.0,0,0.0,0,0.0,0,0.0
2607,Motor Elite 7,100,84,0.84,3,02 - 07 - 11 - 37 - 43 - 60,07 - 11 - 25 - 51 - 57 - 60,16,16.0,3,3.0,0,0.0,0,0.0,0,0.0
2607,Aleatorio,100,62,0.62,2,07 - 17 - 32 - 45 - 48 - 51,07 - 11 - 25 - 51 - 57 - 60,12,12.0,0,0.0,0,0.0,0,0.0,0,0.0
2608,Motor Elite 7,100,61,0.61,3,07 - 15 - 17 - 29 - 32 - 50,07 - 13 - 17 - 24 - 29 - 52,10,10.0,2,2.0,0,0.0,0,0.0,0,0.0
2608,Aleatorio,100,65,0.65,3,07 - 09 - 24 - 32 - 35 - 52,07 - 13 - 17 - 24 - 29 - 52,9,9.0,1,1.0,0,0.0,0,0.0,0,0.0
2609,Motor Elite 7,100,64,0.64,2,03 - 07 - 17 - 38 - 41 - 60,03 - 21 - 27 - 32 - 35 - 60,12,12.0,0,0.0,0,0.0,0,0.0,0,0.0
2609,Aleatorio,100,64,0.64,3,03 - 05 - 09 - 32 - 33 - 60,03 - 21 - 27 - 32 - 35 - 60,9,9.0,2,2.0,0,0.0,0,0.0,0,0.0
2610,Motor Elite 7,100,81,0.81,3,05 - 23 - 34 - 38 - 51 - 53,10 - 23 - 34 - 53 - 55 - 57,11,11.0,5,5.0,0,0.0,0,0.0,0,0.0
2610,Aleatorio,100,59,0.59,3,08 - 10 - 32 - 34 - 49 - 53,10 - 23 - 34 - 53 - 55 - 57,7,7.0,1,1.0,0,0.0,0,0.0,0,0.0
2611,Motor Elite 7,100,48,0.48,3,04 - 21 - 25 - 37 - 39 - 56,04 - 12 - 18 - 21 - 25 - 49,8,8.0,1,1.0,0,0.0,0,0.0,0,0.0
2611,Aleatorio,100,55,0.55,3,18 - 21 - 24 - 25 - 38 - 40,04 - 12 - 18 - 21 - 25 - 49,9,9.0,1,1.0,0,0.0,0,0.0,0,0.0
2612,Motor Elite 7,100,47,0.47,3,03 - 20 - 23 - 27 - 34 - 57,20 - 27 - 34 - 44 - 50 - 54,2,2.0,1,1.0,0,0.0,0,0.0,0,0.0
2612,Aleatorio,100,73,0.73,3,04 - 20 - 27 - 42 - 47 - 50,20 - 27 - 34 - 44 - 50 - 54,15,15.0,1,1.0,0,0.0,0,0.0,0,0.0
2613,Motor Elite 7,100,73,0.73,2,07 - 20 - 29 - 31 - 42 - 52,14 - 26 - 40 - 42 - 46 - 52,12,12.0,0,0.0,0,0.0,0,0.0,0,0.0
2613,Aleatorio,100,62,0.62,3,05 - 19 - 40 - 42 - 44 - 52,14 - 26 - 40 - 42 - 46 - 52,13,13.0,1,1.0,0,0.0,0,0.0,0,0.0
2614,Motor Elite 7,100,59,0.59,2,03 - 19 - 34 - 35 - 44 - 52,03 - 08 - 13 - 14 - 19 - 25,10,10.0,0,0.0,0,0.0,0,0.0,0,0.0
2614,Aleatorio,100,59,0.59,3,04 - 13 - 19 - 25 - 26 - 59,03 - 08 - 13 - 14 - 19 - 25,10,10.0,1,1.0,0,0.0,0,0.0,0,0.0
2615,Motor Elite 7,100,74,0.74,2,01 - 14 - 22 - 26 - 37 - 59,05 - 07 - 22 - 23 - 41 - 59,16,16.0,0,0.0,0,0.0,0,0.0,0,0.0
2615,Aleatorio,100,74,0.74,3,05 - 09 - 11 - 22 - 23 - 46,05 - 07 - 22 - 23 - 41 - 59,13,13.0,1,1.0,0,0.0,0,0.0,0,0.0
2616,Motor Elite 7,100,56,0.56,3,06 - 16 - 26 - 37 - 38 - 57,06 - 16 - 23 - 35 - 38 - 49,6,6.0,3,3.0,0,0.0,0,0.0,0,0.0
2616,Aleatorio,100,54,0.54,3,06 - 07 - 17 - 23 - 29 - 49,06 - 16 - 23 - 35 - 38 - 49,2,2.0,1,1.0,0,0.0,0,0.0,0,0.0
2617,Motor Elite 7,100,62,0.62,3,03 - 14 - 23 - 44 - 56 - 57,03 - 14 - 36 - 42 - 43 - 44,11,11.0,2,2.0,0,0.0,0,0.0,0,0.0
2617,Aleatorio,100,55,0.55,3,03 - 24 - 36 - 44 - 46 - 59,03 - 14 - 36 - 42 - 43 - 44,6,6.0,1,1.0,0,0.0,0,0.0,0,0.0
2618,Motor Elite 7,100,45,0.45,3,06 - 17 - 38 - 40 - 41 - 45,06 - 17 - 29 - 35 - 45 - 48,6,6.0,1,1.0,0,0.0,0,0.0,0,0.0
2618,Aleatorio,100,54,0.54,3,06 - 07 - 22 - 35 - 39 - 48,06 - 17 - 29 - 35 - 45 - 48,10,10.0,1,1.0,0,0.0,0,0.0,0,0.0
2619,Motor Elite 7,100,49,0.49,3,18 - 23 - 36 - 39 - 44 - 52,05 - 36 - 39 - 41 - 44 - 50,4,4.0,1,1.0,0,0.0,0,0.0,0,0.0
2619,Aleatorio,100,60,0.6,3,04 - 07 - 39 - 41 - 50 - 56,05 - 36 - 39 - 41 - 44 - 50,9,9.0,1,1.0,0,0.0,0,0.0,0,0.0
2620,Motor Elite 7,100,51,0.51,2,05 - 26 - 28 - 34 - 41 - 52,04 - 06 - 13 - 21 - 26 - 28,9,9.0,0,0.0,0,0.0,0,0.0,0,0.0
2620,Aleatorio,100,54,0.54,3,06 - 13 - 19 - 26 - 36 - 40,04 - 06 - 13 - 21 - 26 - 28,6,6.0,1,1.0,0,0.0,0,0.0,0,0.0
2621,Motor Elite 7,100,53,0.53,2,06 - 14 - 26 - 34 - 43 - 55,06 - 09 - 14 - 16 - 42 - 47,10,10.0,0,0.0,0,0.0,0,0.0,0,0.0
2621,Aleatorio,100,68,0.68,3,12 - 14 - 16 - 18 - 33 - 47,06 - 09 - 14 - 16 - 42 - 47,14,14.0,1,1.0,0,0.0,0,0.0,0,0.0
